Normal Auth Connect Testing
1684514107.8995063	0.657681
1684514113.6394126	0.671518
1684514123.620178	0.54969
1684514130.1847367	1.953957
1684514161.4784033	0.987987
1684514168.3862388	0.526652
1684514174.6581447	0.529135
1684514180.8353908	0.566224
1684514186.1940434	0.680783
1684514191.1349344	0.644021
1684514196.8321936	0.532859
1684514202.16327	0.651482
1684514208.0066452	0.53825
1684514214.306858	0.495909
1684514220.3647144	0.623723
1684514243.1424356	0.638712
1684514249.2452424	0.548753
1684514254.8026478	0.632347
1684514260.798523	1.62106
1684514266.8891227	0.642614
1684514271.89046	0.617421
1684514278.081576	1.643839
1684514283.3823228	0.505522
1684514288.9872847	0.573029
1684514294.546262	0.532236
1684514299.9109707	0.581458
1684514304.5921218	0.497182
1684514309.9620466	0.559287
1684514315.7083569	0.526881
1684514321.262579	0.648602
1684514327.113354	0.526408
1684514332.9051154	0.651375
1684514339.6263492	0.980394
1684514344.7552032	0.530716
1684514350.2910428	0.951192
1684514355.5418549	0.529203
1684514361.2373416	0.515321
1684514367.2715526	0.517383
1684514372.8236265	0.51926
1684514378.9925733	0.531094
1684514384.242303	0.533123
1684514389.421097	0.517664
1684514393.9364989	0.513864
1684514398.7653666	0.53102
1684514404.9207861	0.759517
1684514411.91037	0.504829
1684514417.308037	0.52867
1684514423.0630264	0.637458
1684514429.325698	1.070334
1684514434.5043244	0.761523
1684514438.754253	0.526574
1684514444.4180512	1.762713
1684514451.0388577	1.327051
1684514457.1801536	0.846231
1684514462.7701597	0.517293
1684514468.1800702	0.527357
1684514473.8189797	0.557181
1684514479.4069755	0.639517
1684514484.930222	0.666361
1684514489.336655	0.529734
1684514497.988899	0.62108
1684514503.1696978	0.50059
1684514508.3418386	0.627597
1684514514.6337793	0.633939
1684514519.8364377	0.524586
1684514525.9218247	0.627265
1684514529.743645	0.514628
1684514534.2875283	0.970217
1684514539.2649782	0.621483
1684514543.648864	0.559131
1684514548.428748	0.54272
1684514555.6400335	0.847198
1684514560.9955437	0.640525
1684514565.8690374	0.768504
1684514570.7126954	0.632953
1684514576.2018275	1.660122
1684514582.2466116	0.715039
1684514586.9932954	0.669252
1684514591.3679862	0.515763
1684514596.210957	0.512852
1684514602.1097577	0.525086
1684514606.5255034	0.548842
1684514610.3718443	0.546856
1684514615.9599543	0.52874
1684514620.1020508	0.520087
1684514624.7150314	0.647592
1684514628.4393804	0.646883
1684514632.0406039	0.603563
1684514636.2938173	0.635485
1684514640.948285	1.193834
1684514646.4368513	0.988362
1684514651.5371985	1.66467
1684514657.842446	0.964561
1684514666.7779186	0.987406
1684514672.0333893	0.843501
1684514678.6290848	1.760054
1684514683.8834624	0.513816
1684514688.524173	0.6499
1684514692.712876	0.652815
1684514697.5120132	0.644872

Default Connect Testing
1684515155.0551596	0.138547
1684515218.4377441	0.143492
1684515402.3127396	0.153221
1684515405.9016404	0.122543
1684515409.854685	0.181618
1684515413.2451613	0.138343
1684515417.2439368	0.12364
1684515421.1091833	0.130385
1684515425.724649	0.13832
1684515429.5047889	0.138056
1684515434.260244	1.262544
1684515437.879284	0.141941
1684515450.8906739	0.157808
1684515454.6550765	0.140451
1684515457.5680542	0.121769
1684515462.1851594	0.138868
1684515466.2473757	0.136171
1684515469.8005707	0.112515
1684515473.144269	0.140876
1684515476.6484096	0.127786
1684515481.0313368	0.153098
1684515484.3626761	0.116474
1684515488.3992896	0.118065
1684515492.181868	0.139217
1684515496.3303516	0.131553
1684515501.558395	0.136604
1684515504.9794765	0.15442
1684515508.715561	0.185025
1684515512.6381521	0.169236
1684515516.6527903	0.133599
1684515519.8321195	0.157474
1684515526.3436134	0.167907
1684515529.6073782	0.154054
1684515533.4441266	0.140328
1684515540.532754	0.156602
1684515544.693414	0.159111
1684515548.883774	0.138958
1684515552.7303529	0.140003
1684515556.4439414	0.140718
1684515560.86124	0.144346
1684515564.2314613	0.13241
1684515569.5358193	0.134404
1684515572.8603067	0.137215
1684515576.0551555	0.150982
1684515579.7580101	0.149228
1684515583.029284	0.122837
1684515586.5607011	0.154619
1684515590.0099146	0.136828
1684515594.289379	1.248047
1684515599.029105	0.155238
1684515602.5336347	0.146738
1684515610.1022358	0.149145
