1684521935.8213155	0.525147
1684539920.5183961	0.830955
1684540747.7881255	0.8766
1684540771.0236742	0.851405
1684540809.9270523	0.712494
1684540951.379053	0.828397
1684541026.0020444	0.944093
1684545378.959738	0.619327
1684551401.4544024	0.524688
1684551635.51599	0.4971
1684552079.300374	0.571471
1684552122.9697676	0.526863
1684552248.1157684	0.53149
1684552271.0669112	0.547019
1684552298.1748965	0.56565
1684552326.129586	0.52191
1684552351.1968966	0.512471
1684552366.209216	0.519153
1684552386.121181	0.525198
1684552418.0421665	0.552522
1684555150.312119	0.55716
1684557162.4873612	0.873424
1684557207.0176182	0.709266
1684557954.548906	0.841112
